,PCA_feat1,PCA_feat2,PCA_feat3,PCA_feat4,PCA_feat5,PCA_feat6,PCA_feat7,PCA_feat8,PCA_feat9,PCA_feat10,PCA_feat11,PCA_feat12,PCA_feat13,PCA_feat14,PCA_feat15,PCA_feat16,PCA_feat17,PCA_feat18,PCA_feat19,PCA_feat20,PCA_feat21,PCA_feat22,PCA_feat23,PCA_feat24,PCA_feat25,PCA_feat26,PCA_feat27,PCA_feat28,PCA_feat29,PCA_feat30,PCA_feat31,PCA_feat32,PCA_feat33,PCA_feat34,PCA_feat35,PCA_feat36,PCA_feat37,PCA_feat38,PCA_feat39,PCA_feat40,PCA_feat41,PCA_feat42,PCA_feat43,PCA_feat44,PCA_feat45,PCA_feat46,PCA_feat47,PCA_feat48,PCA_feat49,PCA_feat50,PCA_feat51,PCA_feat52,PCA_feat53,PCA_feat54,PCA_feat55,PCA_feat56,PCA_feat57,PCA_feat58,PCA_feat59,PCA_feat60,SalePrice
0,3.1118101057060454,-0.13583979106219304,-0.23899453148213168,-2.0622504025829898,-0.28543501541846156,-1.6924250362320772,-1.202138626265912,0.6977766838575582,-0.3037195229065133,-0.2119623855286148,0.3160114475235131,-0.3823940760414727,-0.1398475539041801,-0.5605483424156924,-0.5031595249159014,1.115427411782992,-0.8399602370774427,0.5863835498592861,-0.4855515889851971,0.8834814092064852,0.19247854556518817,0.0824877626150078,0.3627123763492558,-0.06142510597304241,-0.028379490401144195,-0.871284858284885,-0.4815472078150063,-0.3136483187018654,-0.5882310792526546,-0.10194660017665196,-0.1498533895621315,0.24729029972793728,0.09294002884140104,0.09087373083947843,-0.035297258728907294,-0.6340849812532556,-0.19403494038339233,-0.09659625689467766,0.09063016816153574,-0.017910144799792374,0.3139058884948912,0.1783780056386889,-0.06722747603488292,-0.005301990079146768,-0.19209286139071155,-0.1127824701141888,-0.19691938327378064,0.10724553971392302,0.05907327735428127,0.011849640301283316,0.20839390769267815,-0.07536283866471781,0.07526294318711997,-0.11427354472669017,0.08329947043146575,0.12745777804444614,0.34711519395789303,0.03236873557825776,0.035508025417169686,0.13979614935437235,208500
1,0.02699951967604692,-1.313359773040622,2.062277456409758,0.6830271558773792,-1.2984661073398236,1.3332647019511878,1.8620522590158786,-0.9631184325470769,-1.8890794010343406,1.8070995502138512,0.5230701506147044,-0.059567407746916635,1.0460227311892583,-2.0602047797282523,-0.33684906858262165,-0.05681814548751084,-0.37745299177906033,-1.197860768879753,0.41477231909171,-0.372367158083153,0.08230281773391007,-0.8091001334073784,-0.5742740671863995,-0.9692624358379014,-1.1633160897844217,0.680565140389459,-0.20775632082929923,0.16031621445122135,-1.0560569390601529,0.5929717539114785,-0.36902922483093825,-0.46208044347639965,-0.2997214086914446,-0.5148991699071575,-0.11450300748584866,0.5117038064580479,0.3567142828897401,0.31720430533410243,-0.6907519997314648,1.055142124814945,0.35185033325799486,0.738567055376876,-0.45882202997997995,-0.4880073037075046,0.09996868577429868,-0.22628655893222863,0.15649793695962202,-0.13727282746349986,-0.2315537638931319,-0.31136833198652425,0.7062909938705737,-0.08885178505202469,0.07591542510102561,0.7538550741422148,0.10841619475873603,0.2192923413369158,-0.026227782716063172,0.08312848906100952,-0.16980832300867457,-0.0969554806006948,181500
2,3.343483694766612,-0.16449795592756647,0.04559034773752179,-1.2193118711608364,-0.5672757215605302,-0.2564824368100281,-1.0272797325730265,-0.3405288432176405,-0.04308370400087292,-0.6461536277292727,0.11464790113819233,-0.11254195327677234,-0.2436044478752072,0.31339149298289404,0.20197866603578615,-0.22896949309517958,-0.06130791945114589,0.7776047284148104,0.6552024240406928,0.29479150871994986,-1.033619356617383,0.6730781208268162,-0.3075861896447355,0.2979312830687776,0.5977213831320393,-0.5271948103941385,-0.11184166154152077,-0.5893494370296385,-0.8821222446807859,-0.08950469142576022,-0.2990661793828328,-0.6425272781858786,-0.6131846643484985,0.06409520311226778,-0.0902739041201191,-0.32009801670091453,-0.23694896542929464,0.799339099003748,0.22857479856001708,0.01638652859833047,-0.1339997279276504,-0.02495129520347706,-0.058495218941095516,0.3468935065573337,0.08823666739013186,0.17238600838368748,0.14582589764265355,0.19110569259059215,0.02964067241142684,-0.1552278782926074,0.14207778760149625,0.6607393529494289,-0.4490949467671244,-0.22544656405771535,0.11751780863452671,-0.2535684487840823,0.1744673829863038,0.035625874769939794,-0.0006598789528550144,0.16392162599546056,223500
3,-0.3235700230768914,1.9820531385417195,0.005031140114265427,-0.7817031199175346,0.8218983797592262,0.8071364706162854,0.2440934661224572,1.2112925392490699,0.6847216351617156,-2.488132391011503,2.1224432119190624,-0.8622544161164695,0.236960217534054,-1.114683395561128,1.2812245505293585,0.7472059737363941,-2.0497881532156663,-0.3984041593288003,0.7901692490395383,-0.3437566335354799,0.665360424530488,0.23149650838982316,0.35169651057599055,0.9305401224652123,-0.017944703178503964,-0.016524053426237098,1.956849890353099,1.240294636258981,-0.32952854779970503,0.6840037465406704,0.16862899620695634,-0.06511259033562795,1.4934183212147107,-0.060051247565188044,0.16872129221015397,0.06612913969534913,0.08642972294868545,0.2737588371262286,1.624809944778467,-0.5662952471134196,0.4000615521929615,-0.7638960692636183,0.03675457580033611,-0.09591360129189706,-0.2392034049459798,0.4757707988380097,-0.67835940219541,0.3817227759181257,-0.2666715266689806,-0.19123761774825593,-0.5929119785606879,0.07111547999922421,0.2773822950846391,-0.08844464457665903,-0.1645339099088181,-0.059924190415061175,0.4045090396591843,-0.37354443025372946,-0.09826293254260524,-0.008871892762361947,140000
4,5.991625063064073,0.8849997438292678,2.137412195983092,-0.28513577750387786,0.06753493715289392,-0.1289902280826291,-0.49226589230483825,-0.7621907215214382,-0.6216771816582913,-0.9102151674358688,0.13580291582836118,-0.17469799572232633,0.05327879323555039,-0.00949014721916267,-0.18463284340240232,-0.8662875617342054,0.6831699579994678,1.949837366778286,0.3025729776947874,-0.11155364652317161,-0.23257447208978327,0.06339992340308936,0.33408202316233665,0.945679666461141,0.9632343890459284,-0.3301724165086153,0.3931831402359202,-0.05268693684997035,-0.3440864680537754,-0.15468409960822843,-0.30322102769472764,-0.5972707942302145,0.11012802040798475,-0.027367860018820776,-0.41335182092626266,-0.2639648344087337,0.25237644376754764,-0.01086955493279464,-0.14712181656092338,-0.033845702833503785,0.18892917044650237,0.13160383130241196,-0.12348353358980993,0.07258886346698008,-0.34251523899165437,0.04401735218552985,-0.21660618472102297,0.11063812124974774,-0.2430739325519086,0.03500631159722263,0.17468197973283542,0.19541540596392185,-0.19048776141668308,0.04749455880603545,0.24409497859213802,-0.3274750596107371,-0.2979163156775597,-0.14578614150524202,-0.0004588234720516413,0.06703330107470842,250000
5,0.19046695421443724,-1.672223893619489,0.8202460025287226,-0.3567553359794109,-2.129990955537176,-2.288375701872599,-2.7916805263040243,1.2986065956104498,-4.351706998229669,0.9680923298451979,0.642402339266008,-3.206978903702821,3.3887107790776385,6.738624158748471,5.568278184093544,-1.1090169908799732,0.3857348142136103,-1.0943981848958113,0.6656781525710994,-1.1983403937909083,0.8427607066631227,0.1441360386549464,0.7185614495472852,0.49668329145715545,0.5470597047388649,-1.1981046015889274,0.16216412412118342,0.20908498645010648,0.551693608648533,0.49715310290659165,0.06826806004867175,0.2974778730978288,-0.34423382261273916,0.4896356294090467,0.5369561548533552,-0.24319256141680373,-0.049660233203912905,-0.4264535115040284,-0.6557076242378197,-0.28591024056042713,-0.13107761548053085,-0.32893484336103757,-0.17249671584902695,0.532272043299448,-0.15618908365876555,0.4811209373879423,-0.05932723625503565,-0.3697863987347842,-0.3889947810162644,-0.05516635300789458,0.13430043518054394,-0.10772519587914256,-0.348287747728742,-0.2668209061661627,-0.1436253619851617,0.42675191198063966,0.22835650488498807,-0.04770969295205218,-0.023588535336824635,-0.13631414091398858,143000
6,3.499822133197661,-3.0529762204641653,1.5092570455163115,0.39502623472770887,1.1871614850724288,0.32588177907685145,0.6074024028635487,-0.28634499069244945,-0.7016201370868552,-1.158674374623088,0.11682687124631039,0.1839565885043333,0.4949861139868427,-0.540715327104913,-0.307852429777003,-0.5951615066935253,0.2554074368963181,0.040026282271704204,-0.11805425102960272,0.7229216196744852,0.5257868309088933,-0.08441587158943745,-0.09506703472895668,-0.6534467373360267,-0.027289459651328132,-0.7506564538784607,-0.4824930786033289,0.47535551911040164,0.1172450666012734,-0.5177477650831672,-0.3169171968362086,0.15349865668411392,-0.0562075723654224,-0.08020852137331322,-0.133493621287749,-0.16434127429161263,0.0335966127273569,0.3337184445238297,0.056243928906629014,0.5227303209884794,-0.06498202596288095,0.09002629354701043,-0.021577616072759844,-0.18318076051583457,-0.1275898534747719,-0.12778510352986222,-0.12087001412456631,-0.048503782713228666,0.5420985616328873,0.06595467433273686,-0.21561192879129526,-0.27251825069493857,-0.1176444849388506,-0.2944408554853094,0.08770088062237298,0.3145800207158305,-0.4847441233501452,0.02557916483431489,0.07214903650258062,0.16437305938635807,307000
7,2.769767319372404,1.3238979684863084,2.7305141751228503,-1.8130086477238918,0.1705080799264469,1.8065888255605076,0.5629313839182666,0.5164891438117295,0.1998957380275191,-2.4753340761872558,0.33141145365955593,-0.9459627960868634,-0.018499453962675293,-0.07673058118050419,0.9628185720450184,0.5646518856575786,2.772305103653288,1.2059040112609214,1.4195457352221494,-0.408028069795201,0.9356936884115743,0.8280529534788384,-0.6309671319388156,1.074572840402194,-0.7714465796073261,1.0605798244223195,0.10028544793994199,-0.38223056156599144,-1.0093373965834516,0.22432357349938942,0.24469357383330326,-0.5111339024206536,0.14725768932705988,-0.0800441544521984,0.27843520411684325,0.43431015166038633,-0.3883366933790318,0.46025929188430625,-0.35381686742616875,0.383421862911302,0.43887105895787987,-0.4905756810470912,-0.006109048850875005,-0.21533767674667006,0.6911492988137754,0.2118922953327513,0.06032531375034603,-0.4451574565600007,0.3203572387366114,-0.7419854619192314,0.4619313014076647,0.43499732938414054,0.12042216137196891,0.2564950943561382,-0.17252244625340857,0.13554569204699324,0.5205898973716894,-0.04598518964998685,-0.337340762851216,-0.19846955700551358,200000
8,-0.9438580224838338,3.744308615253784,-0.6846521888815377,0.12137163044247364,3.966602794451995,2.365711760564897,0.7873423879261361,1.8986418536930172,1.0219095945575931,0.46731568111102373,1.6769895733558253,-0.40027425651198145,0.014668754471596953,-0.5933522436646422,1.4701059637914244,-0.29830456223885043,0.39725656081392813,-0.8370871108747385,0.389681669388164,-1.4451601408663084,-0.6362949547384307,0.5535942138072714,0.26041585078374546,-0.1541043436985655,-2.329755921641875,-1.6094533487104792,-0.612266859050176,0.8119830573143643,-1.7376344493751443,-0.6857418904271263,0.6853068261382642,0.3267528888893459,0.4313886808401854,-0.0018004406091290588,0.41646078894973776,0.624535448932211,-0.25220958230377805,0.6471623107459812,-0.6481305526334851,-0.34059328096756886,0.4269981762851062,-0.37446412141078317,-0.07491369447263586,-0.37125813194595353,-0.03234195964276321,-0.09199836511730655,0.2690729493324621,-0.4276685208792049,0.10861333902440348,0.17295444145302452,0.05740124949430659,0.0783798835210555,-0.17716614703251501,-0.16505321450302904,-0.02742252937679689,-0.22373806861859472,0.16024463792766191,0.5081379215832983,0.4413441843820987,-0.5512854031457047,129900
9,-2.6614921203395188,-0.10912229781502031,0.6306622409357278,-3.253650233367456,4.18412953237869,1.4447232676319879,-0.7458818089450269,1.178241963369385,0.17572970102815574,2.115871466397665,0.8560210577446877,0.5687343955293347,0.18887024990131654,-0.042365751984995294,0.8281102947118884,0.7891369154371081,0.22436186605189926,-1.5731386741300362,-1.213905007902654,-2.0452044440556727,-1.7708834934251079,0.9081920309724522,-1.482592989809503,-0.45363212331442965,0.10843328640773944,0.018380996672088215,-0.34711874747365834,-0.024718176422852896,-1.434239119392869,-1.0090301011525336,-1.0692442736488803,-0.30171557811201205,0.2911232863771132,-0.3615598052278601,0.07147092342141995,0.018838038991508734,1.1846527167427738,-0.11259028482422839,0.13655767957416085,0.321967510471932,0.20943337795238873,0.5849777215044865,-0.3243867612234247,-0.9159658615920626,0.5915562333663521,0.5067496389907323,-0.12088850170202979,0.10535641858673694,-0.14115045976734508,-0.05288283445275938,0.14682838257573522,-0.16423259171490365,-0.6846834534081686,-0.12862438605025248,0.5950178759095852,0.272331416850533,0.11056880603110389,-0.04089865454005264,0.3791100318517493,-0.04298353015263611,118000
